"site_name","subsite","spp","year","treatment","ct","ct_na","phen_stage"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"CTL",25,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"CTL",25,1,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"CTL",25,1,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"CTL",25,1,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"CTL",25,25,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"CTL",25,25,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"CTL",25,2,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"CTL",18,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"CTL",18,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"CTL",18,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"CTL",18,18,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"CTL",18,18,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"CTL",18,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"CTL",17,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"CTL",17,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"CTL",17,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"CTL",17,14,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"CTL",17,0,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"CTL",17,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"CTL",24,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"CTL",24,3,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"CTL",24,3,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"CTL",24,24,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"CTL",24,24,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"CTL",24,13,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"OTC",25,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"OTC",25,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"OTC",25,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"OTC",25,5,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"OTC",25,0,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"OTC",25,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"OTC",20,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"OTC",20,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"OTC",20,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"OTC",20,20,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"OTC",20,4,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"OTC",20,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"OTC",10,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"OTC",10,10,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"OTC",10,10,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"OTC",10,10,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"OTC",10,10,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"OTC",10,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"OTC",25,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"OTC",25,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"OTC",25,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"OTC",25,25,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"OTC",25,25,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"OTC",25,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"OTC",24,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"OTC",24,1,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"OTC",24,1,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"OTC",24,24,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"OTC",24,24,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"OTC",24,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"OTC",23,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"OTC",23,1,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"OTC",23,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"OTC",23,23,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"OTC",23,23,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"OTC",23,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"OTC",21,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"OTC",21,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"OTC",21,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"OTC",21,15,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"OTC",21,0,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"OTC",21,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"OTC",25,2,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"OTC",25,1,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"OTC",25,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"OTC",25,25,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"OTC",25,25,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"OTC",25,14,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"SNOWREM",24,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"SNOWREM",24,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"SNOWREM",24,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"SNOWREM",24,1,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"SNOWREM",24,0,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"SNOWREM",24,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"SNOWREM",22,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"SNOWREM",22,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"SNOWREM",22,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"SNOWREM",22,22,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"SNOWREM",22,5,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG",2011,"SNOWREM",22,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"SNOWREM",17,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"SNOWREM",17,12,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"SNOWREM",17,16,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"SNOWREM",17,17,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"SNOWREM",17,17,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","CASTET",2011,"SNOWREM",17,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"SNOWREM",25,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"SNOWREM",25,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"SNOWREM",25,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"SNOWREM",25,25,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"SNOWREM",25,25,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG",2011,"SNOWREM",25,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"SNOWREM",25,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"SNOWREM",25,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"SNOWREM",25,1,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"SNOWREM",25,25,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"SNOWREM",25,25,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","LEDPAL",2011,"SNOWREM",25,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"SNOWREM",20,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"SNOWREM",20,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"SNOWREM",20,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"SNOWREM",20,20,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"SNOWREM",20,20,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","POLBIS",2011,"SNOWREM",20,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"SNOWREM",21,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"SNOWREM",21,0,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"SNOWREM",21,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"SNOWREM",21,15,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"SNOWREM",21,0,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","SALPUL",2011,"SNOWREM",21,0,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"SNOWREM",22,2,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"SNOWREM",22,3,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"SNOWREM",22,3,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"SNOWREM",22,22,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"SNOWREM",22,22,"TS"
"IMNAVAIT","IMNAVAIT.MAT.HS","VACVIT",2011,"SNOWREM",22,8,"WLC"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"SNOWREM+OTC",22,0,"FCC"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"SNOWREM+OTC",22,1,"FLB"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"SNOWREM+OTC",22,0,"FLE"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"SNOWREM+OTC",22,5,"LD"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN",2011,"SNOWREM+OTC",22,0,"TS"
