"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy"
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","POLVIV",2005,"OTC","L4","FB",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","POLVIV",2005,"CTL","L5","FB",200,215
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","POLVIV",2005,"OTC","L6","FB",215,229
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","POLVIV",2005,"CTL","L7","FB",229,242
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","POLVIV",2005,"CTL","L8","FB",215,229
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","POLVIV",2005,"OTC","L9","FB",215,229
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","POLVIV",2005,"OTC","L10","FB",215,229
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2002,"CTL","L1","OVS",177,184
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2002,"CTL","L2","OVS",184,190
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2002,"OTC","L3","OVS",177,184
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2002,"OTC","L4","OVS",170,177
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2002,"CTL","L5","OVS",170,177
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2002,"OTC","L6","OVS",170,177
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2002,"CTL","L7","OVS",170,177
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2002,"CTL","L8","OVS",170,177
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2002,"OTC","L9","OVS",177,184
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2003,"CTL","L1","OVS",177,182
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2003,"CTL","L2","OVS",177,182
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2003,"OTC","L3","OVS",177,182
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2003,"OTC","L4","OVS",171,174
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2003,"CTL","L5","OVS",174,177
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2003,"OTC","L6","OVS",171,174
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2003,"CTL","L7","OVS",185,188
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2003,"CTL","L8","OVS",185,188
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2003,"OTC","L9","OVS",171,174
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2004,"CTL","L1","OVS",179,180
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2004,"CTL","L2","OVS",179,180
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2004,"OTC","L3","OVS",179,180
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2004,"OTC","L4","OVS",159,164
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2004,"CTL","L5","OVS",164,167
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2004,"OTC","L6","OVS",164,167
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2004,"CTL","L7","OVS",180,184
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2004,"CTL","L8","OVS",180,184
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2004,"OTC","L9","OVS",164,167
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2005,"CTL","L1","OVS",182,187
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2005,"CTL","L2","OVS",182,187
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2005,"OTC","L3","OVS",178,182
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2005,"OTC","L4","OVS",162,168
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2005,"CTL","L5","OVS",173,178
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2005,"OTC","L6","OVS",168,173
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2005,"CTL","L7","OVS",187,193
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2005,"CTL","L8","OVS",178,182
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","CARRUP",2005,"OTC","L9","OVS",168,173
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2002,"CTL","L1","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2002,"CTL","L2","OVS",177,184
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2002,"OTC","L3","OVS",170,177
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2002,"OTC","L4","OVS",166,170
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2002,"CTL","L5","OVS",170,177
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2002,"OTC","L6","OVS",170,177
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2002,"CTL","L7","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2002,"CTL","L8","OVS",NA,NA
"ENDALEN","ENDALEN.DRYAS_HEATH.IJ","SALPOL",2002,"OTC","L9","OVS",NA,NA
