"year","treatment","spp","phen_stage","subsite","ct","ct_na","site_name"
1999,"OTC","ANTFRI","Fl_IN","ATQASUK.AD.RH",1,0,"ATQASUK"
1999,"OTC","ANTFRI","FW_IN","ATQASUK.AD.RH",1,0,"ATQASUK"
1999,"OTC","ANTFRI","In_IN","ATQASUK.AD.RH",1,0,"ATQASUK"
1999,"OTC","ANTFRI","Le_IN","ATQASUK.AD.RH",4,0,"ATQASUK"
1999,"OTC","ANTFRI","SD_IN","ATQASUK.AD.RH",1,0,"ATQASUK"
1999,"OTC","ARCLAT","Le_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"OTC","ARCLAT","LW_IN","ATQASUK.AD.RH",1,0,"ATQASUK"
1999,"OTC","ARTBOR","Bu_IN","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"OTC","ARTBOR","Fl_IN","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"OTC","ARTBOR","FW_IN","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"OTC","ARTBOR","In_IN","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"OTC","ARTBOR","Le_IN","ATQASUK.AD.RH",4,0,"ATQASUK"
1999,"OTC","CARBIG","Le_IN","ATQASUK.AD.RH",15,0,"ATQASUK"
1999,"OTC","CASTET","Bu_IN","ATQASUK.AD.RH",9,0,"ATQASUK"
1999,"OTC","CASTET","Fl_IN","ATQASUK.AD.RH",8,0,"ATQASUK"
1999,"OTC","CASTET","FW_IN","ATQASUK.AD.RH",7,0,"ATQASUK"
1999,"OTC","CASTET","Le_IN","ATQASUK.AD.RH",61,0,"ATQASUK"
1999,"OTC","CASTET","LW_IN","ATQASUK.AD.RH",28,0,"ATQASUK"
1999,"OTC","CASTET","SD_IN","ATQASUK.AD.RH",1,0,"ATQASUK"
1999,"OTC","CASTET","SV_IN","ATQASUK.AD.RH",3,0,"ATQASUK"
1999,"OTC","DIALAP","Bu_IN","ATQASUK.AD.RH",30,0,"ATQASUK"
1999,"OTC","DIALAP","Fl_IN","ATQASUK.AD.RH",25,0,"ATQASUK"
1999,"OTC","DIALAP","FW_IN","ATQASUK.AD.RH",26,0,"ATQASUK"
1999,"OTC","DIALAP","Le_IN","ATQASUK.AD.RH",68,0,"ATQASUK"
1999,"OTC","DIALAP","LW_IN","ATQASUK.AD.RH",11,0,"ATQASUK"
1999,"OTC","DIALAP","SV_IN","ATQASUK.AD.RH",16,0,"ATQASUK"
1999,"OTC","HIEALPINA","Fl_IN","ATQASUK.AD.RH",21,0,"ATQASUK"
1999,"OTC","HIEALPINA","FW_IN","ATQASUK.AD.RH",29,0,"ATQASUK"
1999,"OTC","HIEALPINA","In_IN","ATQASUK.AD.RH",29,0,"ATQASUK"
1999,"OTC","HIEALPINA","Le_IN","ATQASUK.AD.RH",40,0,"ATQASUK"
1999,"OTC","HIEALPINA","SD_IN","ATQASUK.AD.RH",29,0,"ATQASUK"
1999,"OTC","LEDPAL","Bu_IN","ATQASUK.AD.RH",8,0,"ATQASUK"
1999,"OTC","LEDPAL","Fl_IN","ATQASUK.AD.RH",8,0,"ATQASUK"
