"year","treatment","spp","phen_stage","subsite","ct","ct_na","site_name"
1997,"OTC","SAXFOL","Le_IN","BARROW.BD.RH",4,0,"BARROW"
1997,"OTC","SAXNIV","Le_IN","BARROW.BD.RH",2,0,"BARROW"
1997,"OTC","SAXPUN","Bu_IN","BARROW.BD.RH",25,0,"BARROW"
1997,"OTC","SAXPUN","Fl_IN","BARROW.BD.RH",34,0,"BARROW"
1997,"OTC","SAXPUN","FW_IN","BARROW.BD.RH",22,0,"BARROW"
1997,"OTC","SAXPUN","Le_IN","BARROW.BD.RH",32,0,"BARROW"
1997,"OTC","SAXPUN","SV_IN","BARROW.BD.RH",25,0,"BARROW"
1997,"OTC","SENATR","Fl_IN","BARROW.BD.RH",9,0,"BARROW"
1997,"OTC","SENATR","FW_IN","BARROW.BD.RH",8,0,"BARROW"
1997,"OTC","SENATR","In_IN","BARROW.BD.RH",8,0,"BARROW"
1997,"OTC","SENATR","Le_IN","BARROW.BD.RH",20,0,"BARROW"
1997,"OTC","STELAE","Bu_IN","BARROW.BD.RH",22,0,"BARROW"
1997,"OTC","STELAE","Fl_IN","BARROW.BD.RH",16,0,"BARROW"
1997,"OTC","STELAE","FW_IN","BARROW.BD.RH",10,0,"BARROW"
1997,"OTC","STELAE","Le_IN","BARROW.BD.RH",29,0,"BARROW"
1998,"CTL","ALOALP","Fl_IN","BARROW.BD.RH",2,0,"BARROW"
1998,"CTL","ALOALP","In_IN","BARROW.BD.RH",2,0,"BARROW"
1998,"CTL","ALOALP","Le_IN","BARROW.BD.RH",1,0,"BARROW"
1998,"CTL","ARCLAT","Fl_IN","BARROW.BD.RH",4,0,"BARROW"
1998,"CTL","ARCLAT","FW_IN","BARROW.BD.RH",1,0,"BARROW"
1998,"CTL","ARCLAT","In_IN","BARROW.BD.RH",4,0,"BARROW"
1998,"CTL","ARCLAT","Le_IN","BARROW.BD.RH",38,0,"BARROW"
1998,"CTL","CARSTA","Le_IN","BARROW.BD.RH",6,0,"BARROW"
1998,"CTL","CASTET","Bu_IN","BARROW.BD.RH",17,0,"BARROW"
1998,"CTL","CASTET","Fl_IN","BARROW.BD.RH",10,0,"BARROW"
