"site_name","subsite","year","treatment","plot","prior_visit","doy"
"BARROW","BARROW.BD.RH",1997,"CTL","BDC09",156,157
"BARROW","BARROW.BD.RH",1997,"CTL","BDC10",156,157
"BARROW","BARROW.BD.RH",1997,"CTL","BDC11",156,157
"BARROW","BARROW.BD.RH",1997,"CTL","BDC12",NA,155
"BARROW","BARROW.BD.RH",1997,"CTL","BDC13",NA,155
"BARROW","BARROW.BD.RH",1997,"CTL","BDC14",NA,155
"BARROW","BARROW.BD.RH",1997,"CTL","BDC15",157,158
"BARROW","BARROW.BD.RH",1997,"CTL","BDC16",NA,155
"BARROW","BARROW.BD.RH",1997,"CTL","BDC17",156,157
"BARROW","BARROW.BD.RH",1997,"CTL","BDC18",157,158
"BARROW","BARROW.BD.RH",1997,"CTL","BDC19",159,160
"BARROW","BARROW.BD.RH",1997,"CTL","BDC20",162,164
"BARROW","BARROW.BD.RH",1997,"CTL","BDC21",162,164
"BARROW","BARROW.BD.RH",1997,"CTL","BDC22",162,164
"BARROW","BARROW.BD.RH",1997,"CTL","BDC23",160,161
"BARROW","BARROW.BD.RH",1997,"CTL","BDC24",NA,155
"BARROW","BARROW.BD.RH",1997,"OTC","BDE01",164,165
"BARROW","BARROW.BD.RH",1997,"OTC","BDE02",165,166
"BARROW","BARROW.BD.RH",1997,"OTC","BDE03",157,158
"BARROW","BARROW.BD.RH",1997,"OTC","BDE04",161,162
"BARROW","BARROW.BD.RH",1997,"OTC","BDE05",164,165
"BARROW","BARROW.BD.RH",1997,"OTC","BDE06",167,169
"BARROW","BARROW.BD.RH",1997,"OTC","BDE07",167,169
"BARROW","BARROW.BD.RH",1997,"OTC","BDE08",161,162
"BARROW","BARROW.BD.RH",1997,"OTC","BDE09",157,158
"BARROW","BARROW.BD.RH",1997,"OTC","BDE10",NA,155
"BARROW","BARROW.BD.RH",1997,"OTC","BDE11",NA,155
"BARROW","BARROW.BD.RH",1997,"OTC","BDE12",156,157
"BARROW","BARROW.BD.RH",1997,"OTC","BDE13",NA,155
"BARROW","BARROW.BD.RH",1997,"OTC","BDE14",156,157
"BARROW","BARROW.BD.RH",1997,"OTC","BDE15",156,157
"BARROW","BARROW.BD.RH",1997,"OTC","BDE16",156,157
"BARROW","BARROW.BD.RH",1997,"OTC","BDE17",NA,155
"BARROW","BARROW.BD.RH",1997,"OTC","BDE18",156,157
"BARROW","BARROW.BD.RH",1997,"OTC","BDE19",NA,155
"BARROW","BARROW.BD.RH",1997,"OTC","BDE20",155,156
"BARROW","BARROW.BD.RH",1997,"OTC","BDE21",159,160
"BARROW","BARROW.BD.RH",1997,"OTC","BDE22",160,161
"BARROW","BARROW.BD.RH",1997,"OTC","BDE23",160,161
"BARROW","BARROW.BD.RH",1997,"OTC","BDE24",158,159
"BARROW","BARROW.BD.RH",1998,"CTL","BDC01",156,157
"BARROW","BARROW.BD.RH",1998,"CTL","BDC02",157,158
"BARROW","BARROW.BD.RH",1998,"CTL","BDC03",156,157
"BARROW","BARROW.BD.RH",1998,"CTL","BDC04",NA,152
"BARROW","BARROW.BD.RH",1998,"CTL","BDC05",152,153
"BARROW","BARROW.BD.RH",1998,"CTL","BDC06",152,153
"BARROW","BARROW.BD.RH",1998,"CTL","BDC07",154,155
"BARROW","BARROW.BD.RH",1998,"CTL","BDC08",156,157
"BARROW","BARROW.BD.RH",1998,"CTL","BDC09",152,153
"BARROW","BARROW.BD.RH",1998,"CTL","BDC10",152,153
"BARROW","BARROW.BD.RH",1998,"CTL","BDC11",153,154
"BARROW","BARROW.BD.RH",1998,"CTL","BDC12",NA,152
"BARROW","BARROW.BD.RH",1998,"CTL","BDC13",NA,152
"BARROW","BARROW.BD.RH",1998,"CTL","BDC14",NA,152
"BARROW","BARROW.BD.RH",1998,"CTL","BDC15",NA,152
"BARROW","BARROW.BD.RH",1998,"CTL","BDC16",152,153
"BARROW","BARROW.BD.RH",1998,"CTL","BDC17",153,154
"BARROW","BARROW.BD.RH",1998,"CTL","BDC18",NA,152
"BARROW","BARROW.BD.RH",1998,"CTL","BDC19",154,155
"BARROW","BARROW.BD.RH",1998,"CTL","BDC20",152,153
"BARROW","BARROW.BD.RH",1998,"CTL","BDC21",154,155
"BARROW","BARROW.BD.RH",1998,"CTL","BDC22",152,153
"BARROW","BARROW.BD.RH",1998,"CTL","BDC23",153,154
"BARROW","BARROW.BD.RH",1998,"CTL","BDC24",NA,152
"BARROW","BARROW.BD.RH",1998,"OTC","BDE01",153,154
"BARROW","BARROW.BD.RH",1998,"OTC","BDE02",154,155
"BARROW","BARROW.BD.RH",1998,"OTC","BDE03",152,153
"BARROW","BARROW.BD.RH",1998,"OTC","BDE04",154,155
"BARROW","BARROW.BD.RH",1998,"OTC","BDE05",156,157
"BARROW","BARROW.BD.RH",1998,"OTC","BDE06",156,157
"BARROW","BARROW.BD.RH",1998,"OTC","BDE07",156,157
"BARROW","BARROW.BD.RH",1998,"OTC","BDE08",157,158
"BARROW","BARROW.BD.RH",1998,"OTC","BDE09",155,156
"BARROW","BARROW.BD.RH",1998,"OTC","BDE10",NA,152
"BARROW","BARROW.BD.RH",1998,"OTC","BDE11",NA,152
"BARROW","BARROW.BD.RH",1998,"OTC","BDE12",153,154
"BARROW","BARROW.BD.RH",1998,"OTC","BDE13",NA,152
"BARROW","BARROW.BD.RH",1998,"OTC","BDE14",152,153
"BARROW","BARROW.BD.RH",1998,"OTC","BDE15",NA,152
"BARROW","BARROW.BD.RH",1998,"OTC","BDE16",152,153
"BARROW","BARROW.BD.RH",1998,"OTC","BDE17",NA,152
"BARROW","BARROW.BD.RH",1998,"OTC","BDE18",153,154
"BARROW","BARROW.BD.RH",1998,"OTC","BDE19",152,153
"BARROW","BARROW.BD.RH",1998,"OTC","BDE20",153,154
"BARROW","BARROW.BD.RH",1998,"OTC","BDE21",155,156
"BARROW","BARROW.BD.RH",1998,"OTC","BDE22",153,154
"BARROW","BARROW.BD.RH",1998,"OTC","BDE23",NA,152
"BARROW","BARROW.BD.RH",1998,"OTC","BDE24",NA,152
"BARROW","BARROW.BD.RH",1999,"CTL","BDC01",171,172
"BARROW","BARROW.BD.RH",1999,"CTL","BDC02",171,172
"BARROW","BARROW.BD.RH",1999,"CTL","BDC03",174,175
"BARROW","BARROW.BD.RH",1999,"CTL","BDC04",159,161
"BARROW","BARROW.BD.RH",1999,"CTL","BDC05",164,165
"BARROW","BARROW.BD.RH",1999,"CTL","BDC06",166,167
"BARROW","BARROW.BD.RH",1999,"CTL","BDC07",166,167
"BARROW","BARROW.BD.RH",1999,"CTL","BDC08",NA,159
"BARROW","BARROW.BD.RH",1999,"CTL","BDC09",166,167
"BARROW","BARROW.BD.RH",1999,"CTL","BDC10",166,167
"BARROW","BARROW.BD.RH",1999,"CTL","BDC11",165,166
"BARROW","BARROW.BD.RH",1999,"CTL","BDC12",165,166
"BARROW","BARROW.BD.RH",1999,"CTL","BDC13",165,166
"BARROW","BARROW.BD.RH",1999,"CTL","BDC14",164,165
"BARROW","BARROW.BD.RH",1999,"CTL","BDC15",171,172
