"year","treatment","spp","phen_stage","subsite","ct","ct_na","site_name"
1998,"CTL","SALPUL","Le_IN","ATQASUK.AW.RH",50,0,"ATQASUK"
1998,"CTL","SALPUL","Le_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","Le_IN_M","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","LW_IN","ATQASUK.AW.RH",42,0,"ATQASUK"
1998,"CTL","SALPUL","LW_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","LW_IN_M","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","SD_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","SV_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SAXFOL","Le_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","CARAQU","Fl_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"OTC","CARAQU","FW_IN","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"OTC","CARAQU","In_IN","ATQASUK.AW.RH",8,0,"ATQASUK"
1998,"OTC","CARAQU","Le_IN","ATQASUK.AW.RH",71,0,"ATQASUK"
1998,"OTC","CARAQU","LW_IN","ATQASUK.AW.RH",30,0,"ATQASUK"
1998,"OTC","CARAQU","St_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"OTC","CARAQU","SV_IN","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"OTC","CARRAR","Fl_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","CARRAR","In_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","CARRAR","Le_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1998,"OTC","CARRAR","LW_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1998,"OTC","CARRAR","SD_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","CARRAR","SV_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","CARROT","Le_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"OTC","CARROT","LW_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"OTC","DUPFIS","Fl_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","DUPFIS","FW_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","DUPFIS","In_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","DUPFIS","Le_IN","ATQASUK.AW.RH",38,0,"ATQASUK"
1998,"OTC","DUPFIS","LW_IN","ATQASUK.AW.RH",21,0,"ATQASUK"
1998,"OTC","DUPFIS","SD_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","DUPFIS","SV_IN","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"OTC","ERIANG","Fl_IN","ATQASUK.AW.RH",5,0,"ATQASUK"
1998,"OTC","ERIANG","FW_IN","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"OTC","ERIANG","In_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"OTC","ERIANG","Le_IN","ATQASUK.AW.RH",52,0,"ATQASUK"
1998,"OTC","ERIANG","LW_IN","ATQASUK.AW.RH",21,0,"ATQASUK"
1998,"OTC","ERIANG","SD_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"OTC","ERIANG","SV_IN","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"OTC","ERIRUS","Fl_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1998,"OTC","ERIRUS","FW_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1998,"OTC","ERIRUS","In_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
1998,"OTC","ERIRUS","Le_IN","ATQASUK.AW.RH",48,0,"ATQASUK"
1998,"OTC","ERIRUS","LW_IN","ATQASUK.AW.RH",27,0,"ATQASUK"
1998,"OTC","ERIRUS","SD_IN","ATQASUK.AW.RH",4,0,"ATQASUK"
