"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","ARNMON","flower",2,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","ARNMON","senesce",2,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","CAMROT","flower",3,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","CAMROT","senesce",3,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","CARCUR","flower",8,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","CARCUR","flowerend",8,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","CARCUR","senesce",8,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","DESFLE","flower",4,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","DESFLE","flowerend",4,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","DESFLE","senesce",4,4
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","EMPNIG","flower",5,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","EMPNIG","flowerend",5,3
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","EMPNIG","green",5,5
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","EMPNIG","senesce",5,3
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","EUPMIN","flower",5,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","EUPMIN","flowerend",5,5
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","EUPMIN","senesce",5,4
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","GENACA","flower",3,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","GENACA","green",3,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","GENACA","senesce",3,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","HELVER","flower",8,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","HELVER","flowerend",8,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","HELVER","senesce",8,6
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","HIEBUP","flower",3,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","HIEBUP","flowerend",3,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","HIEBUP","senesce",3,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","HOMALP","flower",4,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","HOMALP","flowerend",4,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","HOMALP","senesce",4,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LEOHEL","flower",7,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LEOHEL","flowerend",7,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LEOHEL","senesce",7,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LEUALP","flower",2,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LEUALP","senesce",2,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LOIPRO","flower",4,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LOIPRO","flowerend",4,3
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LOIPRO","senesce",4,4
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LUZALP","flower",1,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LUZALP","flowerend",1,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LUZALP","senesce",1,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LUZLUT","flower",3,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LUZLUT","flowerend",3,3
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","LUZLUT","senesce",3,3
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","NARSTR","flower",3,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","NARSTR","flowerend",3,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","NARSTR","senesce",3,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","PHYHEM","flower",1,0
