"site_name","subsite","spp","plant_id","year","treatment","plot","phen_stage","prior_visit","doy"
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1372,2010,"CTL","PC1","expanding_fruits",237,244
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1372,2010,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1372,2010,"CTL","PC1","seed_dispersal",248,255
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1372,2010,"CTL","PC1","unopened_buds",185,192
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1373,2010,"CTL","PC1","anthesis",209,216
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1373,2010,"CTL","PC1","expanding_fruits",237,244
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1373,2010,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1373,2010,"CTL","PC1","seed_dispersal",248,255
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1373,2010,"CTL","PC1","unopened_buds",185,192
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1374,2010,"CTL","PC1","anthesis",209,216
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1374,2010,"CTL","PC1","expanding_fruits",237,244
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1374,2010,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1374,2010,"CTL","PC1","seed_dispersal",248,255
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1374,2010,"CTL","PC1","unopened_buds",185,192
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1375,2010,"CTL","PC1","anthesis",215,222
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1375,2010,"CTL","PC1","expanding_fruits",237,244
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1375,2010,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1375,2010,"CTL","PC1","seed_dispersal",257,264
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1375,2010,"CTL","PC1","unopened_buds",190,197
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1376,2010,"CTL","PC1","anthesis",209,216
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1376,2010,"CTL","PC1","expanding_fruits",237,244
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1376,2010,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1376,2010,"CTL","PC1","seed_dispersal",248,255
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1376,2010,"CTL","PC1","unopened_buds",190,197
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1517,2011,"CTL","PC1","anthesis",215,222
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1517,2011,"CTL","PC1","expanding_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1517,2011,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1517,2011,"CTL","PC1","seed_dispersal",243,250
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1517,2011,"CTL","PC1","unopened_buds",172,179
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1518,2011,"CTL","PC1","anthesis",207,214
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1518,2011,"CTL","PC1","expanding_fruits",231,238
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1518,2011,"CTL","PC1","initiated_fruits",NA,NA
