"site_name","subsite","year","treatment","plot","plant_id","prior_visit","doy"
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC4","BE19_OTC4_ledum",149,150
"DARING","DARING.TERNPLOT_B.KC","2005","OTC","OTC4","BE20_OTC4_ledum",149,150
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC1","BE5_OTC1_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC1","BE1_OTC1_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC1","BE4_OTC1_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC1","BE2_OTC1_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC1","BE3_OTC1_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC3","BE15_OTC3_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC3","BE14_OTC3_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC3","BE11_OTC3_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC3","BE12_OTC3_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC3","BE13_OTC3_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC4","BE17_OTC4_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC4","BE16_OTC4_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC4","BE20_OTC4_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC4","BE18_OTC4_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC4","BE19_OTC4_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC2","BE9_OTC2_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC2","BE8_OTC2_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC2","BE7_OTC2_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC2","BE10_OTC2_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2006","OTC","OTC2","BE6_OTC2_ledum",132,136
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC1","BE1_OTC1_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC1","BE2_OTC1_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC1","BE3_OTC1_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC1","BE4_OTC1_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC1","BE5_OTC1_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC3","BE11_OTC3_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC3","BE12_OTC3_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC3","BE13_OTC3_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC3","BE14_OTC3_ledum",148,150
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC3","BE15_OTC3_ledum",148,150
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC2","BE6_OTC2_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC2","BE7_OTC2_ledum",147,148
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC2","BE8_OTC2_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC2","BE9_OTC2_ledum",148,150
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC2","BE10_OTC2_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC4","BE16_OTC4_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC4","BE17_OTC4_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC4","BE18_OTC4_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC4","BE19_OTC4_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2007","OTC","OTC4","BE20_OTC4_ledum",145,147
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC1","BE1_OTC1_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC1","BE2_OTC1_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC1","BE3_OTC1_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC1","BE4_OTC1_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC1","BE5_OTC1_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC2","BE6_OTC2_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC2","BE7_OTC2_ledum",142,144
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC2","BE8_OTC2_ledum",125,127
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC2","BE9_OTC2_ledum",142,144
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC2","BE10_OTC2_ledum",125,127
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC3","BE11_OTC3_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC3","BE12_OTC3_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC3","BE13_OTC3_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC3","BE14_OTC3_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC3","BE15_OTC3_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC4","BE16_OTC4_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC4","BE17_OTC4_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC4","BE18_OTC4_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC4","BE19_OTC4_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2008","OTC","OTC4","BE20_OTC4_ledum",127,142
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC1","BE1_OTC1_ledum",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC1","BE2_OTC1_ledum",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC1","BE3_OTC1_ledum",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC1","BE4_OTC1_ledum",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC1","BE5_OTC1_ledum",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC2","BE6_OTC2_ledum",158,161
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC2","BE7_OTC2_ledum",158,161
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC2","BE8_OTC2_ledum",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC2","BE9_OTC2_ledum",158,161
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC2","BE10_OTC2_ledum",158,161
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC3","BE11_OTC3_ledum",147,153
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC3","BE12_OTC3_ledum",147,153
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC3","BE13_OTC3_ledum",147,153
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC3","BE14_OTC3_ledum",153,156
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC3","BE15_OTC3_ledum",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC4","BE16_OTC4_ledum",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC4","BE17_OTC4_ledum",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC4","BE18_OTC4_ledum",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC4","BE19_OTC4_ledum",156,158
"DARING","DARING.TERNPLOT_B.KC","2009","OTC","OTC4","BE20_OTC4_ledum",147,153
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC1","BE1_OTC1_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC1","BE2_OTC1_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC1","BE3_OTC1_ledum",151,153
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC1","BE4_OTC1_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC1","BE5_OTC1_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC2","BE6_OTC2_ledum",151,153
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC2","BE7_OTC2_ledum",151,153
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC2","BE8_OTC2_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC2","BE9_OTC2_ledum",151,153
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC2","BE10_OTC2_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC3","BE11_OTC3_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC3","BE12_OTC3_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC3","BE13_OTC3_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC3","BE14_OTC3_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC3","BE15_OTC3_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC4","BE16_OTC4_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC4","BE17_OTC4_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC4","BE18_OTC4_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC4","BE19_OTC4_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2010","OTC","OTC4","BE20_OTC4_ledum",148,151
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC1","BE1_OTC1_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC1","BE2_OTC1_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC1","BE3_OTC1_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC1","BE4_OTC1_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC1","BE5_OTC1_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC2","BE6_OTC2_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC2","BE7_OTC2_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC2","BE8_OTC2_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC2","BE9_OTC2_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC2","BE10_OTC2_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC3","BE11_OTC3_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC3","BE12_OTC3_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC3","BE13_OTC3_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC3","BE14_OTC3_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC3","BE15_OTC3_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC4","BE16_OTC4_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC4","BE17_OTC4_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC4","BE18_OTC4_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC4","BE19_OTC4_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2011","OTC","OTC4","BE20_OTC4_ledum",NA,NA
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC1","BE5_OTC1_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC1","BE1_OTC1_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC1","BE2_OTC1_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC1","BE3_OTC1_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC1","BE4_OTC1_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC3","BE12_OTC3_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC3","BE13_OTC3_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC3","BE14_OTC3_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC3","BE11_OTC3_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC3","BE15_OTC3_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC4","BE18_OTC4_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC4","BE17_OTC4_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC4","BE16_OTC4_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC4","BE19_OTC4_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC4","BE20_OTC4_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC2","BE9_OTC2_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC2","BE10_OTC2_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC2","BE6_OTC2_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC2","BE8_OTC2_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2012","OTC","OTC2","BE7_OTC2_ledum",NA,125
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC1","BE1_OTC1_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC1","BE2_OTC1_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC1","BE3_OTC1_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC1","BE4_OTC1_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC1","BE5_OTC1_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC2","BE6_OTC2_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC2","BE7_OTC2_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC2","BE8_OTC2_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC2","BE9_OTC2_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC2","BE10_OTC2_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC3","BE11_OTC3_ledum",141,144
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC3","BE12_OTC3_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC3","BE13_OTC3_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC3","BE14_OTC3_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC3","BE15_OTC3_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC4","BE16_OTC4_ledum",NA,141
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC4","BE17_OTC4_ledum",141,144
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC4","BE18_OTC4_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC4","BE19_OTC4_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2013","OTC","OTC4","BE20_OTC4_ledum",144,146
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC1","BE1_OTC1_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC1","BE2_OTC1_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC1","BE3_OTC1_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC1","BE4_OTC1_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC1","BE5_OTC1_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC2","BE6_OTC2_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC2","BE7_OTC2_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC2","BE8_OTC2_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC2","BE9_OTC2_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC2","BE10_OTC2_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC3","BE11_OTC3_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC3","BE12_OTC3_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC3","BE13_OTC3_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC3","BE14_OTC3_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC3","BE15_OTC3_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC4","BE16_OTC4_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC4","BE17_OTC4_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC4","BE18_OTC4_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC4","BE19_OTC4_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2014","OTC","OTC4","BE20_OTC4_ledum",134,145
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC1","BE1_OTC1_ledum",NA,132
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC1","BE2_OTC1_ledum",NA,132
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC1","BE3_OTC1_ledum",NA,132
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC1","BE4_OTC1_ledum",132,134
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC1","BE5_OTC1_ledum",132,134
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC2","BE6_OTC2_ledum",132,134
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC2","BE7_OTC2_ledum",NA,132
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC2","BE8_OTC2_ledum",132,134
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC2","BE9_OTC2_ledum",132,134
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC2","BE10_OTC2_ledum",132,134
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC3","BE11_OTC3_ledum",NA,132
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC3","BE12_OTC3_ledum",NA,132
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC3","BE13_OTC3_ledum",NA,132
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC3","BE14_OTC3_ledum",132,134
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC3","BE15_OTC3_ledum",NA,132
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC4","BE16_OTC4_ledum",132,134
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC4","BE17_OTC4_ledum",132,134
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC4","BE18_OTC4_ledum",132,134
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC4","BE19_OTC4_ledum",NA,132
"DARING","DARING.TERNPLOT_B.KC","2015","OTC","OTC4","BE20_OTC4_ledum",NA,132
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC1","BE1_OTC1_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC1","BE2_OTC1_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC1","BE3_OTC1_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC1","BE4_OTC1_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC1","BE5_OTC1_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC2","BE6_OTC2_ledum",138,140
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC2","BE7_OTC2_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC2","BE8_OTC2_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC2","BE9_OTC2_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC2","BE10_OTC2_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC3","BE11_OTC3_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC3","BE12_OTC3_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC3","BE13_OTC3_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC3","BE14_OTC3_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC3","BE15_OTC3_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC4","BE16_OTC4_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC4","BE17_OTC4_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC4","BE18_OTC4_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC4","BE19_OTC4_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2016","OTC","OTC4","BE20_OTC4_ledum",126,137
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC1","BE1_OTC1_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC1","BE2_OTC1_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC1","BE3_OTC1_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC1","BE4_OTC1_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC1","BE5_OTC1_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC2","BE6_OTC2_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC2","BE7_OTC2_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC2","BE8_OTC2_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC2","BE9_OTC2_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC2","BE10_OTC2_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC3","BE11_OTC3_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC3","BE12_OTC3_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC3","BE13_OTC3_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC3","BE14_OTC3_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC3","BE15_OTC3_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC4","BE16_OTC4_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC4","BE17_OTC4_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC4","BE18_OTC4_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC4","BE19_OTC4_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2017","OTC","OTC4","BE20_OTC4_ledum",149,151
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC1","BE1_OTC1_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC1","BE2_OTC1_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC1","BE3_OTC1_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC1","BE4_OTC1_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC1","BE5_OTC1_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC2","BE6_OTC2_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC2","BE7_OTC2_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC2","BE8_OTC2_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC2","BE9_OTC2_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC2","BE10_OTC2_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC3","BE11_OTC3_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC3","BE12_OTC3_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC3","BE13_OTC3_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC3","BE14_OTC3_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC3","BE15_OTC3_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC4","BE16_OTC4_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC4","BE17_OTC4_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC4","BE18_OTC4_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC4","BE19_OTC4_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2018","OTC","OTC4","BE20_OTC4_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC1","BE1_OTC1_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC1","BE2_OTC1_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC1","BE3_OTC1_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC1","BE4_OTC1_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC1","BE5_OTC1_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC2","BE6_OTC2_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC2","BE7_OTC2_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC2","BE8_OTC2_ledum",NA,156
"DARING","DARING.TERNPLOT_B.KC","2019","OTC","OTC2","BE9_OTC2_ledum",NA,156
