"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy","plant_id"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"fl_bud_l",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"fl_bbk_f",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"fl_bbk_l",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"fl_mat_f",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"fl_mat_l",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"fl_sen_f",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"fl_sen_l",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"cap_f",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"cap_l",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"sd_disp",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"aborted",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"lv_new",175,178,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"lv_mat",178,182,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"lv_sen",219,225,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_bud_f",170,174,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_bud_l",NA,NA,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_bbk_f",178,182,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_bbk_l",NA,NA,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_mat_f",184,186,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_mat_l",NA,NA,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_sen_f",186,190,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_sen_l",NA,NA,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"cap_f",190,194,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"cap_l",NA,NA,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"sd_disp",219,225,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"aborted",NA,NA,"414"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"lv_new",NA,NA,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"lv_mat",156,165,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"lv_sen",219,225,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_bud_f",NA,NA,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_bud_l",NA,NA,"415"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",3,"fl_bbk_f",NA,NA,"415"
