"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy"
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","2","SD",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","3","SD",224,228
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","4","SD",218,224
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","5","SD",215,218
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","1","SD",192,193
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","2","SD",192,193
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","3","SD",169,192
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","4","SD",169,192
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","5","SD",192,193
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","1","SD",169,192
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","2","SD",198,199
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","3","SD",196,198
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","4","SD",199,201
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","5","SD",193,196
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"OTC","1","FC",239,243
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"OTC","2","FC",237,239
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"OTC","3","FC",229,231
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"OTC","4","FC",228,229
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"OTC","5","FC",209,210
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","1","FC",231,232
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","2","FC",232,235
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","3","FC",235,237
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","4","FC",220,224
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","5","FC",218,220
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","1","FC",234,236
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","2","FC",236,237
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","3","FC",213,220
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","4","FC",236,237
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","5","FC",237,238
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","1","FC",237,238
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","2","FC",234,236
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","3","FC",220,233
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","4","FC",237,238
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","5","FC",233,234
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","1","FC",232,234
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","2","FC",224,225
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","3","FC",223,224
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","4","FC",225,226
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","5","FC",227,230
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","1","FC",234,254
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","2","FC",226,227
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","3","FC",219,223
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","4","FC",225,226
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","5","FC",230,232
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","1","FC",236,240
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","2","FC",240,241
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","3","FC",244,245
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","4","FC",240,241
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","5","FC",242,243
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","1","FC",228,235
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","2","FC",241,242
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","3","FC",243,244
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","4","FC",235,236
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","5","FC",243,244
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","1","FC",214,218
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","2","FC",211,212
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","3","FC",201,208
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","4","FC",218,224
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","5","FC",229,234
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","1","FC",212,214
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","2","FC",224,228
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","3","FC",211,212
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","4","FC",208,211
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","5","FC",228,229
