"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CASTET","LAST_COLOR_CHANGE",5,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CASTET","LAST_PETAL_DROP",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CASTET","SECOND_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","EMPNIG","FIRST_COLOR_CHANGE",2,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","EMPNIG","FIRST_FLOWER_BUD",2,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","EMPNIG","FIRST_FLOWER_OPEN",2,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","EMPNIG","FIRST_LEAF_DROP",2,2
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","EMPNIG","FIRST_LEAF_EVIDENT",2,2
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","EMPNIG","FIRST_PETAL_DROP",2,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","EMPNIG","FIRST_SEED_DISPERSAL",2,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","EMPNIG","LAST_COLOR_CHANGE",2,2
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","EMPNIG","LAST_PETAL_DROP",2,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","EMPNIG","SECOND_SEED_DISPERSAL",2,2
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ERIVAG","FIRST_COLOR_CHANGE",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ERIVAG","FIRST_FLOWER_BUD",5,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ERIVAG","FIRST_FLOWER_OPEN",5,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ERIVAG","FIRST_LEAF_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ERIVAG","FIRST_LEAF_EVIDENT",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ERIVAG","FIRST_PETAL_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ERIVAG","FIRST_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ERIVAG","LAST_COLOR_CHANGE",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ERIVAG","LAST_PETAL_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ERIVAG","SECOND_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","LEDDEC","FIRST_COLOR_CHANGE",4,1
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","LEDDEC","FIRST_FLOWER_BUD",4,1
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","LEDDEC","FIRST_FLOWER_OPEN",4,1
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","LEDDEC","FIRST_LEAF_DROP",4,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","LEDDEC","FIRST_LEAF_EVIDENT",4,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","LEDDEC","FIRST_PETAL_DROP",4,2
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","LEDDEC","FIRST_SEED_DISPERSAL",4,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","LEDDEC","LAST_COLOR_CHANGE",4,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","LEDDEC","LAST_PETAL_DROP",4,1
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","LEDDEC","SECOND_SEED_DISPERSAL",4,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","PYRGRA","FIRST_COLOR_CHANGE",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","PYRGRA","FIRST_FLOWER_BUD",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","PYRGRA","FIRST_FLOWER_OPEN",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","PYRGRA","FIRST_LEAF_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","PYRGRA","FIRST_LEAF_EVIDENT",5,2
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","PYRGRA","FIRST_PETAL_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","PYRGRA","FIRST_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","PYRGRA","LAST_COLOR_CHANGE",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","PYRGRA","LAST_PETAL_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","PYRGRA","SECOND_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","RUBCHA","FIRST_COLOR_CHANGE",5,1
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","RUBCHA","FIRST_FLOWER_BUD",5,1
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","RUBCHA","FIRST_FLOWER_OPEN",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","RUBCHA","FIRST_LEAF_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","RUBCHA","FIRST_LEAF_EVIDENT",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","RUBCHA","FIRST_PETAL_DROP",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","RUBCHA","FIRST_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","RUBCHA","LAST_COLOR_CHANGE",5,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","RUBCHA","LAST_PETAL_DROP",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","RUBCHA","SECOND_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","SALRET","FIRST_COLOR_CHANGE",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","SALRET","FIRST_FLOWER_BUD",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","SALRET","FIRST_FLOWER_OPEN",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","SALRET","FIRST_LEAF_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","SALRET","FIRST_LEAF_EVIDENT",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","SALRET","FIRST_PETAL_DROP",5,3
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","SALRET","FIRST_SEED_DISPERSAL",5,3
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","SALRET","LAST_COLOR_CHANGE",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","SALRET","LAST_PETAL_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","SALRET","SECOND_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","VACVIT","FIRST_COLOR_CHANGE",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","VACVIT","FIRST_FLOWER_BUD",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","VACVIT","FIRST_FLOWER_OPEN",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","VACVIT","FIRST_LEAF_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","VACVIT","FIRST_LEAF_EVIDENT",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","VACVIT","FIRST_PETAL_DROP",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","VACVIT","FIRST_SEED_DISPERSAL",5,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","VACVIT","LAST_COLOR_CHANGE",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","VACVIT","LAST_PETAL_DROP",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","VACVIT","SECOND_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","ANDPOL","FIRST_COLOR_CHANGE",4,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","ANDPOL","FIRST_FLOWER_BUD",4,3
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","ANDPOL","FIRST_FLOWER_OPEN",4,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","ANDPOL","FIRST_LEAF_DROP",4,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","ANDPOL","FIRST_LEAF_EVIDENT",4,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","ANDPOL","FIRST_PETAL_DROP",4,1
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","ANDPOL","FIRST_SEED_DISPERSAL",4,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","ANDPOL","LAST_COLOR_CHANGE",4,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","ANDPOL","LAST_PETAL_DROP",4,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","ANDPOL","SECOND_SEED_DISPERSAL",4,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","BISPLU","FIRST_COLOR_CHANGE",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"OTC","BISPLU","FIRST_FLOWER_BUD",5,3
