"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","LAST_PETAL_DROP",9,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM","DRYOCT","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM","DRYOCT","FIRST_FLOWER_BUD",9,7
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM","DRYOCT","FIRST_FLOWER_OPEN",9,7
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM","DRYOCT","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM","DRYOCT","FIRST_LEAF_EVIDENT",9,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM","DRYOCT","FIRST_PETAL_DROP",9,7
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM","DRYOCT","FIRST_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM","DRYOCT","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM","DRYOCT","LAST_PETAL_DROP",9,7
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_MEDIUM","DRYOCT","SECOND_SEED_DISPERSAL",9,9
