"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","VACVIT","FIRST_LEAF_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","VACVIT","FIRST_LEAF_EVIDENT",3,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","VACVIT","FIRST_PETAL_DROP",3,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","VACVIT","FIRST_SEED_DISPERSAL",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","VACVIT","LAST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","VACVIT","LAST_PETAL_DROP",3,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","VACVIT","SECOND_SEED_DISPERSAL",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","BETNAN","FIRST_COLOR_CHANGE",9,6
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","BETNAN","FIRST_FLOWER_BUD",9,1
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","BETNAN","FIRST_FLOWER_OPEN",9,1
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","BETNAN","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","BETNAN","FIRST_LEAF_EVIDENT",9,2
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","BETNAN","FIRST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","BETNAN","FIRST_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","BETNAN","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","BETNAN","LAST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","BETNAN","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","ERIVAG","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","ERIVAG","FIRST_FLOWER_BUD",9,7
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","ERIVAG","FIRST_FLOWER_OPEN",9,5
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","ERIVAG","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","ERIVAG","FIRST_LEAF_EVIDENT",9,6
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","ERIVAG","FIRST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","ERIVAG","FIRST_SEED_DISPERSAL",9,5
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","ERIVAG","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","ERIVAG","LAST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","ERIVAG","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","SALPUL","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","SALPUL","FIRST_FLOWER_BUD",9,8
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","SALPUL","FIRST_FLOWER_OPEN",9,8
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","SALPUL","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","SALPUL","FIRST_LEAF_EVIDENT",9,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","SALPUL","FIRST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","SALPUL","FIRST_SEED_DISPERSAL",9,8
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","SALPUL","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","SALPUL","LAST_PETAL_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","SALPUL","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_FLOWER_BUD",9,2
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_FLOWER_OPEN",9,5
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_LEAF_EVIDENT",9,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_PETAL_DROP",9,5
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_SEED_DISPERSAL",9,9
