"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy"
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H2","FF",164,167
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H3","FF",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H4","FF",159,164
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H5","FF",156,159
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H1","FF",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H2","FF",122,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H3","FF",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H4","FF",122,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H5","FF",122,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H1","FS",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H2","FS",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H3","FS",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H4","FS",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H5","FS",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H1","FS",171,175
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H2","FS",163,171
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H3","FS",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H4","FS",163,171
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H5","FS",163,171
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H1","FS",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H2","FS",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H3","FS",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H4","FS",164,167
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H5","FS",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H1","FS",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H2","FS",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H3","FS",168,173
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H4","FS",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H5","FS",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H1","FA",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H2","FA",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H3","FA",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H4","FA",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H5","FA",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H1","FA",171,175
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H2","FA",163,171
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H3","FA",163,171
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H4","FA",163,171
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H5","FA",163,171
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H1","FA",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H2","FA",164,167
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H3","FA",167,181
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H4","FA",164,167
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H5","FA",164,167
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H1","FA",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H2","FA",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H3","FA",164,168
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2005,"CTL","H4","FA",164,168
